trip_id,category,number,station_name,arrival_dbdatetime,departure_dbdatetime,request_timestamp,request_uic
3397100192751969577,ICE,789,Hamburg Hbf,2508191157,2508191201,25081912,8002549
3397100192751969577,ICE,789,Hamburg-Harburg,2508191211,2508191213,25081912,8000147
3397100192751969577,ICE,789,Hannover Hbf,2508191320,2508191326,25081913,8000152
3418545835031584322,EC,390,Hamburg Hbf,2508191655,2508191655,25081916,8002549
3450532721221209704,ICE,1604,Hamburg Hbf,2508191211,2508191215,25081912,8002549
3450532721221209704,ICE,1604,Hamburg-Altona,2508191225,2508191225,25081912,8002553
3499338043235512572,ICE,609,Hamburg-Altona,2508191937,2508191937,25081919,8002553
3499338043235512572,ICE,609,Hamburg Hbf,2508191947,2508191950,25081919,8002549
3499338043235512572,ICE,609,Uelzen,2508192029,2508192031,25081920,8000168
3520459826486736427,ICE,1675,Hamburg-Altona,2508191610,2508191610,25081916,8002553
3520459826486736427,ICE,1675,Hamburg Dammtor,2508191620,2508191621,25081916,8002548
3520459826486736427,ICE,1675,Hamburg Hbf,2508191625,2508191628,25081916,8002549
3520459826486736427,ICE,1675,Hamburg-Harburg,2508191638,2508191640,25081916,8000147
3520459826486736427,ICE,1675,Lüneburg,2508191657,2508191659,25081916,8000238
3520459826486736427,ICE,1675,Uelzen,2508191713,2508191715,25081917,8000168
3520459826486736427,ICE,1675,Celle,2508191736,2508191737,25081917,8000064
3520459826486736427,ICE,1675,Hannover Hbf,2508191757,2508191801,25081917,8000152
3657993984016871147,ICE,800,Uelzen,2508191616,2508191617,25081916,8000168
3657993984016871147,ICE,800,Lüneburg,2508191632,2508191636,25081916,8000238
3657993984016871147,ICE,800,Hamburg Hbf,2508191717,2508191725,25081917,8002549
3657993984016871147,ICE,800,Hamburg-Altona,2508191736,2508191736,25081917,8002553
3734400738937518806,IC,145,Hannover Hbf,2508191401,2508191404,25081914,8000152
3742440961287674842,ICE,542,Hannover Hbf,2508192028,2508192031,25081920,8000152
3802822263510141639,ICE,1683,Hannover Hbf,2508191246,2508191255,25081912,8000152
3941958275395660636,ICE,631,Hannover Hbf,2508191614,2508191626,25081916,8000152
4166751851055811224,IC,2215,Hamburg Hbf,2508191645,2508191650,25081916,8002549
4213479397398061564,ICE,680,Hannover Hbf,2508191332,2508191336,25081913,8000152
4213479397398061564,ICE,680,Hamburg-Harburg,2508191441,2508191443,25081914,8000147
4213479397398061564,ICE,680,Hamburg Hbf,2508191455,2508191501,25081914,8002549
4213479397398061564,ICE,680,Hamburg Dammtor,2508191504,2508191506,25081915,8002548
4213479397398061564,ICE,680,Hamburg-Altona,2508191512,2508191512,25081915,8002553
4251988685605862791,ICE,844,Hannover Hbf,2508191928,2508191931,25081919,8000152
434699660439512752,ICE,633,Hannover Hbf,2508191814,2508191826,25081918,8000152
4558275999006255649,IC,2441,Hannover Hbf,2508191220,2508191236,25081912,8000152
4628797216718709444,ICE,706,Lüneburg,2508192034,2508192036,25081920,8000238
4804116960335233530,IC,2444,Hannover Hbf,2508191923,2508191940,25081919,8000152
4959401606751256562,ICE,1204,Hannover Hbf,2508192053,2508192058,25081920,8000152
4959522069667113716,ICE,558,Hannover Hbf,2508191437,2508191440,25081914,8000152
5181720942697741094,ICE,775,Hamburg Dammtor,2508191916,2508191916,25081919,8002548
5181720942697741094,ICE,775,Hamburg Hbf,2508191920,2508191924,25081919,8002549
5181720942697741094,ICE,775,Hannover Hbf,2508192038,2508192041,25081920,8000152
5254069718021379768,IC,149,Hannover Hbf,2508191801,2508191804,25081918,8000152
5295243416856313869,ICE,613,Hamburg Dammtor,2508191337,2508191338,25081913,8002548
5295243416856313869,ICE,613,Hamburg Hbf,2508191342,2508191346,25081913,8002549
5295243416856313869,ICE,613,Hamburg-Harburg,2508191355,2508191357,25081913,8000147
5351133746540780755,ICE,79,Hamburg Dammtor,2508191416,2508191416,25081914,8002548
5351133746540780755,ICE,79,Hamburg Hbf,2508191420,2508191424,25081914,8002549
5351133746540780755,ICE,79,Hannover Hbf,2508191538,2508191541,25081915,8000152
5373016827676391077,ICE,1546,Hannover Hbf,2508191453,2508191456,25081914,8000152
5446419279451908244,ICE,887,Hamburg Dammtor,2508191954,2508191954,25081919,8002548
5446419279451908244,ICE,887,Hamburg Hbf,2508191957,2508192001,25081919,8002549
5446419279451908244,ICE,887,Lüneburg,2508192026,2508192028,25081920,8000238
5446419279451908244,ICE,887,Uelzen,2508192042,2508192044,25081920,8000168
5612003499232383454,ICE,1094,Hannover Hbf,2508191912,2508191915,25081919,8000152
5612003499232383454,ICE,1094,Hamburg Hbf,2508192030,2508192033,25081920,8002549
5612003499232383454,ICE,1094,Hamburg Dammtor,2508192036,2508192038,25081920,8002548
5735453695384784814,ICE,1053,Hannover Hbf,2508191901,2508191904,25081919,8000152
5781797999410176100,ICE,1020,Hamburg-Harburg,2508191537,2508191539,25081915,8000147
5781797999410176100,ICE,1020,Hamburg Hbf,2508191551,2508191554,25081915,8002549
5781797999410176100,ICE,1020,Hamburg-Altona,2508191606,2508191606,25081916,8002553
5868363889496507967,ICE,848,Hannover Hbf,2508191528,2508191531,25081915,8000152
5943675838823476295,ICE,1705,Hamburg-Altona,2508191538,2508191538,25081915,8002553
5943675838823476295,ICE,1705,Hamburg Hbf,2508191549,2508191552,25081915,8002549
5943675838823476295,ICE,1705,Uelzen,2508191629,2508191631,25081916,8000168
5950655788274726626,ICE,1607,Hamburg-Altona,2508191735,2508191735,25081917,8002553
5950655788274726626,ICE,1607,Hamburg Hbf,2508191745,2508191748,25081917,8002549
5950655788274726626,ICE,1607,Uelzen,2508191831,2508191833,25081918,8000168
5955681027302233449,ICE,205,Hamburg-Harburg,2508191656,2508191656,25081916,8000147
6177311893013369423,IC,142,Hannover Hbf,2508191553,2508191556,25081915,8000152
6194893901306646476,ICE,617,Hamburg-Altona,2508191729,2508191729,25081917,8002553
6194893901306646476,ICE,617,Hamburg Dammtor,2508191737,2508191738,25081917,8002548
6194893901306646476,ICE,617,Hamburg Hbf,2508191743,2508191746,25081917,8002549
6194893901306646476,ICE,617,Hamburg-Harburg,2508191755,2508191757,25081917,8000147
6209522400545496804,ICE,757,Hannover Hbf,2508191301,2508191304,25081913,8000152
6244417542479075021,IC,140,Hannover Hbf,2508191753,2508191756,25081917,8000152
6301364418532471013,IC,2047,Hannover Hbf,2508191620,2508191636,25081916,8000152
6365289854589139755,IC,2310,Hamburg-Harburg,2508191246,2508191248,25081912,8000147
6365289854589139755,IC,2310,Hamburg Hbf,2508191259,2508191302,25081912,8002549
6365289854589139755,IC,2310,Hamburg Dammtor,2508191305,2508191306,25081913,8002548
6378881227509878523,ICE,943,Hannover Hbf,2508191828,2508191831,25081918,8000152
6694115126725105036,ICE,536,Hannover Hbf,2508191732,2508191745,25081917,8000152
6722706556573355864,ICE,802,Lüneburg,2508191429,2508191431,25081914,8000238
6722706556573355864,ICE,802,Hamburg Hbf,2508191506,2508191511,25081915,8002549
6722706556573355864,ICE,802,Hamburg-Altona,2508191521,2508191521,25081915,8002553
67517114520381301,ICE,614,Hamburg-Harburg,2508191401,2508191403,25081914,8000147
67517114520381301,ICE,614,Hamburg Hbf,2508191414,2508191417,25081914,8002549
67517114520381301,ICE,614,Hamburg Dammtor,2508191420,2508191421,25081914,8002548
67517114520381301,ICE,614,Hamburg-Altona,2508191430,2508191430,25081914,8002553
6810614476303646777,ICE,207,Hamburg-Altona,2508191829,2508191829,25081918,8002553
6810614476303646777,ICE,207,Hamburg Dammtor,2508191837,2508191838,25081918,8002548
6810614476303646777,ICE,207,Hamburg Hbf,2508191842,2508191846,25081918,8002549
6810614476303646777,ICE,207,Hamburg-Harburg,2508191855,2508191857,25081918,8000147
6823598612451527303,ICE,1605,Hamburg-Altona,2508191538,2508191538,25081915,8002553
6823598612451527303,ICE,1605,Hamburg Hbf,2508191549,2508191552,25081915,8002549
6823598612451527303,ICE,1605,Uelzen,2508191629,2508191631,25081916,8000168
6980398750542004684,IC,2394,Hannover Hbf,2508191356,2508191359,25081913,8000152
6980398750542004684,IC,2394,Celle,2508191417,2508191418,25081914,8000064
6980398750542004684,IC,2394,Uelzen,2508191440,2508191442,25081914,8000168
6980398750542004684,IC,2394,Lüneburg,2508191457,2508191459,25081914,8000238
6980398750542004684,IC,2394,Hamburg-Harburg,2508191517,2508191518,25081915,8000147
6980398750542004684,IC,2394,Hamburg Hbf,2508191530,2508191533,25081915,8002549
6980398750542004684,IC,2394,Hamburg Dammtor,2508191536,2508191537,25081915,8002548
6981062773394189308,ICE,1576,Hannover Hbf,2508191756,2508191759,25081917,8000152
6981062773394189308,ICE,1576,Celle,2508191816,2508191817,25081918,8000064
6981062773394189308,ICE,1576,Uelzen,2508191840,2508191842,25081918,8000168
6981062773394189308,ICE,1576,Lüneburg,2508191856,2508191858,25081918,8000238
6981062773394189308,ICE,1576,Hamburg-Harburg,2508191916,2508191918,25081919,8000147
6981062773394189308,ICE,1576,Hamburg Hbf,2508191929,2508191932,25081919,8002549
6981062773394189308,ICE,1576,Hamburg Dammtor,2508191935,2508191936,25081919,8002548
6981062773394189308,ICE,1576,Hamburg-Altona,2508191944,2508191944,25081919,8002553
6992012378128167215,NJ,40491,Hamburg-Altona,2508191956,2508191956,25081919,8002553
6992012378128167215,NJ,40491,Hamburg Hbf,2508192007,2508192010,25081920,8002549
6992012378128167215,NJ,40491,Hamburg-Harburg,2508192021,2508192023,25081920,8000147
7023254163056944251,ICE,584,Hannover Hbf,2508191932,2508191936,25081919,8000152
7023254163056944251,ICE,584,Lüneburg,2508192026,2508192028,25081920,8000238
7023254163056944251,ICE,584,Hamburg-Harburg,2508192044,2508192046,25081920,8000147
7023254163056944251,ICE,584,Hamburg Hbf,2508192058,2508192104,25081920,8002549
7042552500258897940,IC,2430,Hannover Hbf,2508191223,2508191245,25081912,8000152
7127812590731908748,ICE,857,Hannover Hbf,2508191228,2508191231,25081912,8000152
7188954872564278301,ICE,641,Hannover Hbf,2508191728,2508191731,25081917,8000152
7223376607685568106,FLX,1236,Hannover Hbf,2508191820,2508191823,25081918,8000152
7335766402332210234,IC,2263,Hamburg Hbf,2508191532,2508191532,25081915,8002549
7427395286423496674,FLX,1239,Hannover Hbf,2508191941,2508191944,25081919,8000152
7455112292924634520,ICE,1579,Hannover Hbf,2508191158,2508191201,25081912,8000152
7474414276230536927,ICE,619,Hamburg Dammtor,2508191937,2508191938,25081919,8002548
7474414276230536927,ICE,619,Hamburg Hbf,2508191942,2508191946,25081919,8002549
7474414276230536927,ICE,619,Hamburg-Harburg,2508191955,2508191957,25081919,8000147
7517605630292767265,ICE,587,Hannover Hbf,2508191222,2508191226,25081912,8000152
7707971615618156348,IC,2039,Hannover Hbf,2508191313,2508191336,25081913,8000152
776874307993202871,ICE,72,Hannover Hbf,2508191817,2508191820,25081918,8000152
776874307993202871,ICE,72,Hamburg Hbf,2508191936,2508191936,25081919,8002549
8088489625262557114,IC,2435,Hannover Hbf,2508191913,2508191936,25081919,8000152
8187349158793624860,ICE,1687,Hamburg-Altona,2508191711,2508191711,25081917,8002553
8187349158793624860,ICE,1687,Hamburg Dammtor,2508191719,2508191720,25081917,8002548
8187349158793624860,ICE,1687,Hamburg Hbf,2508191724,2508191728,25081917,8002549
8187349158793624860,ICE,1687,Hamburg-Harburg,2508191737,2508191738,25081917,8000147
8187349158793624860,ICE,1687,Lüneburg,2508191756,2508191758,25081917,8000238
8187349158793624860,ICE,1687,Uelzen,2508191817,2508191818,25081918,8000168
8187349158793624860,ICE,1687,Celle,2508191839,2508191840,25081918,8000064
8187349158793624860,ICE,1687,Hannover Hbf,2508191905,2508191909,25081919,8000152
8200554228367508404,ICE,951,Hannover Hbf,2508191628,2508191631,25081916,8000152
8210477890964980741,ICE,544,Hannover Hbf,2508191828,2508191831,25081918,8000152
8290912034684684315,ICE,803,Hamburg-Altona,2508191616,2508191616,25081916,8002553
8290912034684684315,ICE,803,Hamburg Dammtor,2508191627,2508191628,25081916,8002548
8290912034684684315,ICE,803,Hamburg Hbf,2508191632,2508191638,25081916,8002549
8290912034684684315,ICE,803,Hamburg-Harburg,2508191652,2508191654,25081916,8000147
8290912034684684315,ICE,803,Lüneburg,2508191712,2508191714,25081917,8000238
8290912034684684315,ICE,803,Uelzen,2508191735,2508191736,25081917,8000168
8855692517420642780,ICE,554,Hannover Hbf,2508191837,2508191840,25081918,8000152
8900832569111771375,ICE,77,Hamburg Dammtor,2508191215,2508191216,25081912,8002548
8900832569111771375,ICE,77,Hamburg Hbf,2508191221,2508191224,25081912,8002549
8900832569111771375,ICE,77,Hannover Hbf,2508191338,2508191341,25081913,8000152
896115091109657400,IC,2264,Hamburg Hbf,2508191633,2508191633,25081916,8002549
9011011619156863439,ICE,610,Hamburg-Harburg,2508191801,2508191803,25081918,8000147
9011011619156863439,ICE,610,Hamburg Hbf,2508191814,2508191814,25081918,8002549
9052858960919066097,ICE,682,Hamburg-Harburg,2508191241,2508191243,25081912,8000147
9052858960919066097,ICE,682,Hamburg Hbf,2508191254,2508191301,25081912,8002549
